> CRF
122.0357 23.7217 10.1143
122.0333 23.7224 10.1143
122.0309 23.7232 10.1143
122.0286 23.7240 10.1143
122.0262 23.7248 10.1143
122.0238 23.7256 10.1143
122.0214 23.7264 10.1143
122.0190 23.7272 10.1143
122.0167 23.7280 10.1143
122.0143 23.7287 10.1143
122.0119 23.7295 10.1143
122.0095 23.7303 10.1143
122.0072 23.7311 10.1143
122.0048 23.7319 10.1143
122.0024 23.7327 10.1143
122.0000 23.7335 10.1143
121.9977 23.7343 10.1143
121.9953 23.7350 10.1143
121.9929 23.7358 10.1143
121.9905 23.7366 10.1143
121.9881 23.7374 10.1143
121.9857 23.7382 10.1143
121.9834 23.7390 10.1143
121.9810 23.7398 10.1143
121.9786 23.7406 10.1143
121.9762 23.7413 10.1143
121.9738 23.7421 10.1143
121.9714 23.7429 10.1143
121.9691 23.7437 10.1143
121.9667 23.7445 10.1143
121.9643 23.7453 10.1143
121.9619 23.7461 10.1143
121.9595 23.7469 10.1143
121.9572 23.7476 10.1143
121.9548 23.7484 10.1143
121.9524 23.7492 10.1143
121.9500 23.7500 10.1143
> N_oki
122.0016 25.0029 -29.9905
122.0041 25.0038 -29.9905
122.0066 25.0046 -29.9905
122.0091 25.0055 -29.9905
122.0116 25.0063 -29.9905
122.0141 25.0072 -29.9905
122.0166 25.0080 -29.9905
122.0191 25.0088 -29.9905
122.0216 25.0097 -29.9905
122.0241 25.0105 -29.9905
122.0265 25.0114 -29.9905
122.0290 25.0122 -29.9905
122.0315 25.0131 -29.9905
122.0340 25.0139 -29.9905
122.0365 25.0148 -29.9905
122.0390 25.0156 -29.9905
122.0415 25.0164 -29.9905
122.0440 25.0173 -29.9905
122.0465 25.0181 -29.9905
122.0490 25.0190 -29.9905
122.0515 25.0198 -29.9905
122.0540 25.0207 -29.9905
122.0565 25.0215 -29.9905
122.0590 25.0223 -29.9905
122.0614 25.0232 -29.9905
122.0639 25.0240 -29.9905
122.0664 25.0249 -29.9905
122.0689 25.0257 -29.9905
122.0714 25.0265 -29.9905
122.0739 25.0274 -29.9905
122.0764 25.0282 -29.9905
122.0789 25.0291 -29.9905
122.0814 25.0299 -29.9905
122.0838 25.0307 -29.9905
122.0863 25.0316 -29.9905
122.0888 25.0324 -29.9905
122.0913 25.0333 -29.9905
122.0938 25.0341 -29.9905
122.0963 25.0349 -29.9905
122.0988 25.0358 -29.9905
122.1013 25.0366 -29.9905
122.1038 25.0375 -29.9905
122.1063 25.0383 -29.9905
122.1087 25.0391 -29.9905
122.1112 25.0400 -29.9905
122.1137 25.0408 -29.9905
122.1162 25.0417 -29.9905
122.1187 25.0425 -29.9905
122.1212 25.0433 -29.9905
122.1237 25.0442 -29.9905
122.1262 25.0450 -29.9905
122.1287 25.0458 -29.9905
122.1312 25.0467 -29.9905
122.1336 25.0475 -29.9905
122.1361 25.0484 -29.9905
122.1386 25.0492 -29.9905
122.1411 25.0500 -29.9905
122.1436 25.0509 -29.9905
122.1461 25.0517 -29.9905
122.1486 25.0526 -29.9905
122.1511 25.0534 -29.9905
122.1536 25.0542 -29.9905
122.1561 25.0551 -29.9905
122.1585 25.0559 -29.9905
122.1610 25.0568 -29.9905
122.1635 25.0576 -29.9905
122.1660 25.0584 -29.9905
122.1685 25.0593 -29.9905
122.1710 25.0601 -29.9905
122.1735 25.0610 -29.9905
122.1760 25.0618 -29.9905
122.1785 25.0627 -29.9905
122.1810 25.0635 -29.9905
122.1835 25.0643 -29.9905
122.1859 25.0652 -29.9905
122.1884 25.0660 -29.9905
122.1909 25.0669 -29.9905
122.1934 25.0677 -29.9905
122.1959 25.0686 -29.9905
122.1984 25.0694 -29.9905
122.2009 25.0702 -29.9905
122.2034 25.0711 -29.9905
122.2059 25.0719 -29.9905
122.2084 25.0727 -29.9905
122.2109 25.0736 -29.9905
122.2133 25.0744 -29.9905
122.2158 25.0753 -29.9905
122.2183 25.0761 -29.9905
122.2208 25.0769 -29.9905
122.2233 25.0778 -29.9905
122.2258 25.0786 -29.9905
122.2283 25.0794 -29.9905
122.2308 25.0803 -29.9905
122.2333 25.0811 -29.9905
122.2358 25.0820 -29.9905
122.2383 25.0828 -29.9905
122.2408 25.0836 -29.9905
122.2432 25.0845 -29.9905
122.2457 25.0853 -29.9905
122.2482 25.0861 -29.9905
122.2507 25.0870 -29.9905
122.2532 25.0878 -29.9905
122.2557 25.0887 -29.9905
122.2582 25.0895 -29.9905
122.2607 25.0903 -29.9905
122.2632 25.0912 -29.9905
122.2657 25.0920 -29.9905
122.2682 25.0929 -29.9905
122.2707 25.0937 -29.9905
122.2731 25.0945 -29.9905
122.2756 25.0954 -29.9905
122.2781 25.0962 -29.9905
122.2806 25.0971 -29.9905
122.2831 25.0979 -29.9905
122.2856 25.0987 -29.9905
122.2881 25.0996 -29.9905
122.2906 25.1004 -29.9905
122.2931 25.1013 -29.9905
122.2956 25.1021 -29.9905
122.2981 25.1029 -29.9905
122.3006 25.1038 -29.9905
122.3031 25.1046 -29.9905
122.3055 25.1055 -29.9905
122.3080 25.1063 -29.9905
122.3105 25.1071 -29.9905
122.3130 25.1080 -29.9905
122.3155 25.1088 -29.9905
122.3180 25.1096 -29.9905
122.3205 25.1105 -29.9905
122.3230 25.1113 -29.9905
122.3255 25.1121 -29.9905
122.3280 25.1130 -29.9905
122.3305 25.1138 -29.9905
122.3330 25.1146 -29.9905
122.3355 25.1155 -29.9905
122.3380 25.1163 -29.9905
122.3404 25.1172 -29.9905
122.3429 25.1180 -29.9905
122.3454 25.1188 -29.9905
122.3479 25.1197 -29.9905
122.3504 25.1205 -29.9905
122.3529 25.1213 -29.9905
122.3554 25.1222 -29.9905
122.3579 25.1230 -29.9905
122.3604 25.1238 -29.9905
122.3629 25.1247 -29.9905
122.3654 25.1255 -29.9905
122.3679 25.1263 -29.9905
122.3704 25.1272 -29.9905
122.3729 25.1280 -29.9905
122.3754 25.1288 -29.9905
122.3779 25.1297 -29.9905
122.3804 25.1305 -29.9905
122.3829 25.1313 -29.9905
122.3854 25.1322 -29.9905
122.3879 25.1330 -29.9905
122.3904 25.1338 -29.9905
122.3929 25.1347 -29.9905
122.3954 25.1355 -29.9905
122.3979 25.1363 -29.9905
122.4004 25.1372 -29.9905
122.4029 25.1380 -29.9905
122.4054 25.1389 -29.9905
122.4079 25.1397 -29.9905
122.4104 25.1405 -29.9905
122.4129 25.1414 -29.9905
122.4154 25.1422 -29.9905
122.4178 25.1430 -29.9905
122.4203 25.1439 -29.9905
122.4228 25.1447 -29.9905
122.4253 25.1456 -29.9905
122.4278 25.1464 -29.9905
122.4303 25.1472 -29.9905
122.4328 25.1481 -29.9905
122.4353 25.1489 -29.9905
122.4378 25.1497 -29.9905
122.4403 25.1506 -29.9905
122.4428 25.1514 -29.9905
122.4453 25.1523 -29.9905
122.4478 25.1531 -29.9905
122.4503 25.1539 -29.9905
122.4528 25.1548 -29.9905
122.4553 25.1556 -29.9905
122.4578 25.1564 -29.9905
122.4603 25.1573 -29.9905
122.4627 25.1581 -29.9905
122.4652 25.1589 -29.9905
122.4677 25.1598 -29.9905
122.4702 25.1606 -29.9905
122.4727 25.1614 -29.9905
122.4752 25.1623 -29.9905
122.4777 25.1631 -29.9905
122.4802 25.1639 -29.9905
122.4827 25.1648 -29.9905
122.4852 25.1656 -29.9905
122.4877 25.1664 -29.9905
122.4902 25.1673 -29.9905
122.4927 25.1681 -29.9905
122.4952 25.1689 -29.9905
122.4977 25.1698 -29.9905
122.5002 25.1706 -29.9905
122.5027 25.1714 -29.9905
122.5052 25.1723 -29.9905
122.5077 25.1731 -29.9905
122.5102 25.1739 -29.9905
122.5126 25.1748 -29.9905
122.5151 25.1756 -29.9905
122.5176 25.1764 -29.9905
122.5201 25.1773 -29.9905
122.5226 25.1781 -29.9905
122.5251 25.1790 -29.9905
122.5276 25.1798 -29.9905
122.5301 25.1806 -29.9905
122.5326 25.1815 -29.9905
122.5351 25.1823 -29.9905
122.5376 25.1831 -29.9905
122.5401 25.1840 -29.9905
122.5426 25.1848 -29.9905
122.5451 25.1856 -29.9905
122.5476 25.1865 -29.9905
122.5501 25.1873 -29.9905
122.5526 25.1881 -29.9905
122.5551 25.1890 -29.9905
122.5576 25.1898 -29.9905
122.5601 25.1906 -29.9905
122.5626 25.1915 -29.9905
122.5651 25.1923 -29.9905
122.5676 25.1931 -29.9905
122.5701 25.1940 -29.9905
122.5725 25.1948 -29.9905
122.5750 25.1956 -29.9905
122.5775 25.1965 -29.9905
122.5800 25.1973 -29.9905
122.5825 25.1981 -29.9905
122.5850 25.1989 -29.9905
122.5875 25.1998 -29.9905
122.5900 25.2006 -29.9905
122.5925 25.2014 -29.9905
122.5950 25.2023 -29.9905
122.5975 25.2031 -29.9905
122.6000 25.2039 -29.9905
122.6025 25.2048 -29.9905
122.6050 25.2056 -29.9905
122.6075 25.2064 -29.9905
122.6100 25.2072 -29.9905
122.6125 25.2081 -29.9905
122.6150 25.2089 -29.9905
122.6175 25.2097 -29.9905
122.6200 25.2106 -29.9905
122.6225 25.2114 -29.9905
122.6250 25.2122 -29.9905
122.6275 25.2131 -29.9905
122.6300 25.2139 -29.9905
122.6325 25.2147 -29.9905
122.6350 25.2155 -29.9905
122.6375 25.2164 -29.9905
122.6400 25.2172 -29.9905
122.6425 25.2180 -29.9905
122.6450 25.2189 -29.9905
122.6474 25.2197 -29.9905
122.6499 25.2205 -29.9905
122.6524 25.2214 -29.9905
122.6549 25.2222 -29.9905
122.6575 25.2230 -29.9905
122.6600 25.2239 -29.9905
122.6625 25.2247 -29.9905
122.6650 25.2255 -29.9905
122.6675 25.2264 -29.9905
122.6700 25.2272 -29.9905
122.6725 25.2280 -29.9905
122.6750 25.2289 -29.9905
122.6775 25.2297 -29.9905
122.6800 25.2305 -29.9905
122.6825 25.2314 -29.9905
122.6850 25.2322 -29.9905
122.6875 25.2330 -29.9905
122.6900 25.2339 -29.9905
122.6925 25.2347 -29.9905
122.6950 25.2355 -29.9905
122.6975 25.2364 -29.9905
122.7000 25.2372 -29.9905
122.7025 25.2380 -29.9905
122.7050 25.2389 -29.9905
122.7075 25.2397 -29.9905
122.7100 25.2405 -29.9905
122.7125 25.2413 -29.9905
122.7150 25.2422 -29.9905
122.7175 25.2430 -29.9905
122.7200 25.2438 -29.9905
122.7225 25.2447 -29.9905
122.7250 25.2455 -29.9905
122.7275 25.2463 -29.9905
122.7300 25.2471 -29.9905
122.7325 25.2480 -29.9905
122.7350 25.2488 -29.9905
122.7375 25.2496 -29.9905
122.7400 25.2505 -29.9905
122.7425 25.2513 -29.9905
122.7450 25.2521 -29.9905
122.7475 25.2529 -29.9905
122.7500 25.2538 -29.9905
122.7525 25.2546 -29.9905
122.7550 25.2554 -29.9905
122.7575 25.2563 -29.9905
122.7600 25.2571 -29.9905
122.7625 25.2579 -29.9905
122.7650 25.2588 -29.9905
122.7675 25.2596 -29.9905
122.7700 25.2604 -29.9905
122.7725 25.2612 -29.9905
122.7750 25.2621 -29.9905
122.7775 25.2629 -29.9905
122.7800 25.2637 -29.9905
122.7824 25.2646 -29.9905
122.7849 25.2654 -29.9905
122.7874 25.2662 -29.9905
122.7899 25.2671 -29.9905
122.7924 25.2679 -29.9905
122.7949 25.2687 -29.9905
122.7974 25.2696 -29.9905
122.7999 25.2704 -29.9905
122.8024 25.2712 -29.9905
122.8049 25.2721 -29.9905
122.8074 25.2729 -29.9905
122.8099 25.2737 -29.9905
122.8124 25.2745 -29.9905
122.8149 25.2754 -29.9905
122.8174 25.2762 -29.9905
122.8199 25.2770 -29.9905
122.8224 25.2778 -29.9905
122.8249 25.2787 -29.9905
122.8274 25.2795 -29.9905
122.8299 25.2803 -29.9905
122.8324 25.2811 -29.9905
122.8349 25.2820 -29.9905
122.8374 25.2828 -29.9905
122.8399 25.2836 -29.9905
122.8424 25.2844 -29.9905
122.8449 25.2853 -29.9905
122.8474 25.2861 -29.9905
122.8499 25.2869 -29.9905
122.8524 25.2878 -29.9905
122.8549 25.2886 -29.9905
122.8574 25.2894 -29.9905
122.8599 25.2902 -29.9905
122.8624 25.2911 -29.9905
122.8649 25.2919 -29.9905
122.8674 25.2927 -29.9905
122.8699 25.2935 -29.9905
122.8724 25.2944 -29.9905
122.8749 25.2952 -29.9905
122.8774 25.2960 -29.9905
122.8799 25.2968 -29.9905
122.8824 25.2977 -29.9905
122.8849 25.2985 -29.9905
122.8874 25.2993 -29.9905
122.8899 25.3001 -29.9905
122.8924 25.3010 -29.9905
122.8949 25.3018 -29.9905
122.8974 25.3026 -29.9905
122.8999 25.3034 -29.9905
122.9024 25.3043 -29.9905
122.9049 25.3051 -29.9905
122.9074 25.3059 -29.9905
122.9099 25.3068 -29.9905
122.9124 25.3076 -29.9905
122.9149 25.3084 -29.9905
122.9174 25.3092 -29.9905
122.9200 25.3101 -29.9905
122.9225 25.3109 -29.9905
122.9250 25.3117 -29.9905
122.9275 25.3126 -29.9905
122.9300 25.3134 -29.9905
122.9325 25.3142 -29.9905
122.9350 25.3150 -29.9905
122.9375 25.3159 -29.9905
122.9400 25.3167 -29.9905
122.9425 25.3175 -29.9905
122.9450 25.3184 -29.9905
122.9475 25.3192 -29.9905
122.9500 25.3200 -29.9905
> S_oki
123.2400 24.5400 -34.9690
123.2374 24.5401 -34.9690
123.2348 24.5403 -34.9690
123.2322 24.5404 -34.9690
123.2296 24.5406 -34.9690
123.2270 24.5407 -34.9690
123.2244 24.5408 -34.9690
123.2218 24.5410 -34.9690
123.2192 24.5411 -34.9690
123.2166 24.5412 -34.9690
123.2140 24.5414 -34.9690
123.2114 24.5415 -34.9690
123.2088 24.5417 -34.9690
123.2062 24.5418 -34.9690
123.2036 24.5419 -34.9690
123.2010 24.5421 -34.9690
123.1984 24.5422 -34.9690
123.1958 24.5423 -34.9690
123.1932 24.5425 -34.9690
123.1906 24.5426 -34.9690
123.1880 24.5428 -34.9690
123.1854 24.5429 -34.9690
123.1828 24.5430 -34.9690
123.1802 24.5432 -34.9690
123.1776 24.5433 -34.9690
123.1750 24.5434 -34.9690
123.1724 24.5436 -34.9690
123.1698 24.5437 -34.9690
123.1672 24.5439 -34.9690
123.1646 24.5440 -34.9690
123.1620 24.5441 -34.9690
123.1594 24.5443 -34.9690
123.1567 24.5444 -34.9690
123.1541 24.5445 -34.9690
123.1515 24.5447 -34.9690
123.1489 24.5448 -34.9690
123.1463 24.5449 -34.9690
123.1437 24.5451 -34.9690
123.1411 24.5452 -34.9690
123.1385 24.5454 -34.9690
123.1359 24.5455 -34.9690
123.1333 24.5456 -34.9690
123.1307 24.5458 -34.9690
123.1281 24.5459 -34.9690
123.1255 24.5460 -34.9690
123.1229 24.5462 -34.9690
123.1203 24.5463 -34.9690
123.1177 24.5464 -34.9690
123.1151 24.5466 -34.9690
123.1125 24.5467 -34.9690
123.1099 24.5469 -34.9690
123.1073 24.5470 -34.9690
123.1047 24.5471 -34.9690
123.1021 24.5473 -34.9690
123.0995 24.5474 -34.9690
123.0969 24.5475 -34.9690
123.0943 24.5477 -34.9690
123.0917 24.5478 -34.9690
123.0891 24.5479 -34.9690
123.0865 24.5481 -34.9690
123.0838 24.5482 -34.9690
123.0812 24.5484 -34.9690
123.0786 24.5485 -34.9690
123.0761 24.5486 -34.9690
123.0735 24.5488 -34.9690
123.0709 24.5489 -34.9690
123.0683 24.5490 -34.9690
123.0657 24.5492 -34.9690
123.0631 24.5493 -34.9690
123.0605 24.5494 -34.9690
123.0579 24.5496 -34.9690
123.0553 24.5497 -34.9690
123.0527 24.5498 -34.9690
123.0501 24.5500 -34.9690
123.0475 24.5501 -34.9690
123.0449 24.5503 -34.9690
123.0423 24.5504 -34.9690
123.0397 24.5505 -34.9690
123.0371 24.5507 -34.9690
123.0345 24.5508 -34.9690
123.0319 24.5509 -34.9690
123.0293 24.5511 -34.9690
123.0267 24.5512 -34.9690
123.0241 24.5513 -34.9690
123.0215 24.5515 -34.9690
123.0188 24.5516 -34.9690
123.0162 24.5517 -34.9690
123.0136 24.5519 -34.9690
123.0110 24.5520 -34.9690
123.0084 24.5521 -34.9690
123.0058 24.5523 -34.9690
123.0032 24.5524 -34.9690
123.0006 24.5525 -34.9690
122.9980 24.5527 -34.9690
122.9954 24.5528 -34.9690
122.9928 24.5529 -34.9690
122.9902 24.5531 -34.9690
122.9876 24.5532 -34.9690
122.9850 24.5534 -34.9690
122.9824 24.5535 -34.9690
122.9798 24.5536 -34.9690
122.9772 24.5538 -34.9690
122.9746 24.5539 -34.9690
122.9720 24.5540 -34.9690
122.9694 24.5542 -34.9690
122.9668 24.5543 -34.9690
122.9642 24.5544 -34.9690
122.9616 24.5546 -34.9690
122.9590 24.5547 -34.9690
122.9564 24.5548 -34.9690
122.9538 24.5550 -34.9690
122.9512 24.5551 -34.9690
122.9486 24.5552 -34.9690
122.9460 24.5554 -34.9690
122.9434 24.5555 -34.9690
122.9408 24.5556 -34.9690
122.9382 24.5558 -34.9690
122.9356 24.5559 -34.9690
122.9330 24.5560 -34.9690
122.9304 24.5562 -34.9690
122.9278 24.5563 -34.9690
122.9252 24.5564 -34.9690
122.9226 24.5566 -34.9690
122.9200 24.5567 -34.9690
122.9174 24.5568 -34.9690
122.9148 24.5570 -34.9690
122.9122 24.5571 -34.9690
122.9096 24.5572 -34.9690
122.9070 24.5573 -34.9690
122.9044 24.5575 -34.9690
122.9018 24.5576 -34.9690
122.8992 24.5577 -34.9690
122.8966 24.5579 -34.9690
122.8940 24.5580 -34.9690
122.8914 24.5581 -34.9690
122.8887 24.5583 -34.9690
122.8861 24.5584 -34.9690
122.8835 24.5585 -34.9690
122.8809 24.5587 -34.9690
122.8783 24.5588 -34.9690
122.8757 24.5589 -34.9690
122.8731 24.5591 -34.9690
122.8705 24.5592 -34.9690
122.8679 24.5593 -34.9690
122.8653 24.5595 -34.9690
122.8627 24.5596 -34.9690
122.8601 24.5597 -34.9690
122.8575 24.5599 -34.9690
122.8549 24.5600 -34.9690
122.8523 24.5601 -34.9690
122.8497 24.5603 -34.9690
122.8471 24.5604 -34.9690
122.8445 24.5605 -34.9690
122.8419 24.5607 -34.9690
122.8393 24.5608 -34.9690
122.8367 24.5609 -34.9690
122.8341 24.5610 -34.9690
122.8315 24.5612 -34.9690
122.8289 24.5613 -34.9690
122.8262 24.5614 -34.9690
122.8236 24.5616 -34.9690
122.8210 24.5617 -34.9690
122.8184 24.5618 -34.9690
122.8158 24.5620 -34.9690
122.8132 24.5621 -34.9690
122.8106 24.5622 -34.9690
122.8080 24.5624 -34.9690
122.8054 24.5625 -34.9690
122.8028 24.5626 -34.9690
122.8002 24.5627 -34.9690
122.7976 24.5629 -34.9690
122.7950 24.5630 -34.9690
122.7924 24.5631 -34.9690
122.7898 24.5633 -34.9690
122.7872 24.5634 -34.9690
122.7847 24.5635 -34.9690
122.7821 24.5637 -34.9690
122.7795 24.5638 -34.9690
122.7769 24.5639 -34.9690
122.7743 24.5641 -34.9690
122.7717 24.5642 -34.9690
122.7690 24.5643 -34.9690
122.7664 24.5644 -34.9690
122.7638 24.5646 -34.9690
122.7612 24.5647 -34.9690
122.7586 24.5648 -34.9690
122.7560 24.5650 -34.9690
122.7534 24.5651 -34.9690
122.7508 24.5652 -34.9690
122.7482 24.5654 -34.9690
122.7456 24.5655 -34.9690
122.7430 24.5656 -34.9690
122.7404 24.5657 -34.9690
122.7378 24.5659 -34.9690
122.7352 24.5660 -34.9690
122.7326 24.5661 -34.9690
122.7300 24.5663 -34.9690
122.7274 24.5664 -34.9690
122.7248 24.5665 -34.9690
122.7222 24.5667 -34.9690
122.7196 24.5668 -34.9690
122.7170 24.5669 -34.9690
122.7144 24.5670 -34.9690
122.7118 24.5672 -34.9690
122.7091 24.5673 -34.9690
122.7065 24.5674 -34.9690
122.7039 24.5676 -34.9690
122.7013 24.5677 -34.9690
122.6987 24.5678 -34.9690
122.6961 24.5679 -34.9690
122.6935 24.5681 -34.9690
122.6909 24.5682 -34.9690
122.6883 24.5683 -34.9690
122.6857 24.5685 -34.9690
122.6831 24.5686 -34.9690
122.6805 24.5687 -34.9690
122.6779 24.5688 -34.9690
122.6753 24.5690 -34.9690
122.6727 24.5691 -34.9690
122.6701 24.5692 -34.9690
122.6675 24.5694 -34.9690
122.6649 24.5695 -34.9690
122.6623 24.5696 -34.9690
122.6597 24.5697 -34.9690
122.6571 24.5699 -34.9690
122.6545 24.5700 -34.9690
122.6519 24.5701 -34.9690
122.6493 24.5703 -34.9690
122.6467 24.5704 -34.9690
122.6441 24.5705 -34.9690
122.6415 24.5706 -34.9690
122.6389 24.5708 -34.9690
122.6363 24.5709 -34.9690
122.6337 24.5710 -34.9690
122.6311 24.5712 -34.9690
122.6285 24.5713 -34.9690
122.6259 24.5714 -34.9690
122.6233 24.5715 -34.9690
122.6207 24.5717 -34.9690
122.6181 24.5718 -34.9690
122.6155 24.5719 -34.9690
122.6129 24.5721 -34.9690
122.6103 24.5722 -34.9690
122.6077 24.5723 -34.9690
122.6051 24.5724 -34.9690
122.6025 24.5726 -34.9690
122.5998 24.5727 -34.9690
122.5972 24.5728 -34.9690
122.5946 24.5729 -34.9690
122.5920 24.5731 -34.9690
122.5894 24.5732 -34.9690
122.5868 24.5733 -34.9690
122.5842 24.5735 -34.9690
122.5816 24.5736 -34.9690
122.5790 24.5737 -34.9690
122.5764 24.5738 -34.9690
122.5738 24.5740 -34.9690
122.5712 24.5741 -34.9690
122.5686 24.5742 -34.9690
122.5660 24.5743 -34.9690
122.5634 24.5745 -34.9690
122.5608 24.5746 -34.9690
122.5582 24.5747 -34.9690
122.5556 24.5748 -34.9690
122.5530 24.5750 -34.9690
122.5504 24.5751 -34.9690
122.5478 24.5752 -34.9690
122.5451 24.5754 -34.9690
122.5425 24.5755 -34.9690
122.5399 24.5756 -34.9690
122.5373 24.5757 -34.9690
122.5347 24.5759 -34.9690
122.5321 24.5760 -34.9690
122.5295 24.5761 -34.9690
122.5269 24.5762 -34.9690
122.5243 24.5764 -34.9690
122.5217 24.5765 -34.9690
122.5191 24.5766 -34.9690
122.5165 24.5767 -34.9690
122.5139 24.5769 -34.9690
122.5113 24.5770 -34.9690
122.5087 24.5771 -34.9690
122.5061 24.5772 -34.9690
122.5035 24.5774 -34.9690
122.5009 24.5775 -34.9690
122.4983 24.5776 -34.9690
122.4957 24.5778 -34.9690
122.4931 24.5779 -34.9690
122.4905 24.5780 -34.9690
122.4879 24.5781 -34.9690
122.4853 24.5783 -34.9690
122.4827 24.5784 -34.9690
122.4801 24.5785 -34.9690
122.4775 24.5786 -34.9690
122.4749 24.5788 -34.9690
122.4723 24.5789 -34.9690
122.4697 24.5790 -34.9690
122.4671 24.5791 -34.9690
122.4645 24.5793 -34.9690
122.4619 24.5794 -34.9690
122.4593 24.5795 -34.9690
122.4567 24.5796 -34.9690
122.4541 24.5798 -34.9690
122.4515 24.5799 -34.9690
122.4489 24.5800 -34.9690
122.4463 24.5801 -34.9690
122.4437 24.5803 -34.9690
122.4410 24.5804 -34.9690
122.4384 24.5805 -34.9690
122.4358 24.5806 -34.9690
122.4332 24.5808 -34.9690
122.4306 24.5809 -34.9690
122.4280 24.5810 -34.9690
122.4254 24.5811 -34.9690
122.4228 24.5813 -34.9690
122.4202 24.5814 -34.9690
122.4176 24.5815 -34.9690
122.4150 24.5816 -34.9690
122.4124 24.5818 -34.9690
122.4098 24.5819 -34.9690
122.4072 24.5820 -34.9690
122.4046 24.5821 -34.9690
122.4020 24.5823 -34.9690
122.3994 24.5824 -34.9690
122.3968 24.5825 -34.9690
122.3942 24.5826 -34.9690
122.3916 24.5827 -34.9690
122.3889 24.5829 -34.9690
122.3863 24.5830 -34.9690
122.3837 24.5831 -34.9690
122.3811 24.5832 -34.9690
122.3785 24.5834 -34.9690
122.3759 24.5835 -34.9690
122.3733 24.5836 -34.9690
122.3707 24.5837 -34.9690
122.3681 24.5839 -34.9690
122.3655 24.5840 -34.9690
122.3629 24.5841 -34.9690
122.3603 24.5842 -34.9690
122.3577 24.5844 -34.9690
122.3551 24.5845 -34.9690
122.3525 24.5846 -34.9690
122.3499 24.5847 -34.9690
122.3473 24.5848 -34.9690
122.3447 24.5850 -34.9690
122.3421 24.5851 -34.9690
122.3395 24.5852 -34.9690
122.3369 24.5853 -34.9690
122.3343 24.5855 -34.9690
122.3317 24.5856 -34.9690
122.3291 24.5857 -34.9690
122.3265 24.5858 -34.9690
122.3239 24.5859 -34.9690
122.3213 24.5861 -34.9690
122.3187 24.5862 -34.9690
122.3161 24.5863 -34.9690
122.3135 24.5864 -34.9690
122.3109 24.5866 -34.9690
122.3083 24.5867 -34.9690
122.3057 24.5868 -34.9690
122.3031 24.5869 -34.9690
122.3005 24.5871 -34.9690
122.2979 24.5872 -34.9690
122.2953 24.5873 -34.9690
122.2926 24.5874 -34.9690
122.2900 24.5875 -34.9690
122.2874 24.5877 -34.9690
122.2848 24.5878 -34.9690
122.2822 24.5879 -34.9690
122.2796 24.5880 -34.9690
122.2770 24.5881 -34.9690
122.2744 24.5883 -34.9690
122.2718 24.5884 -34.9690
122.2692 24.5885 -34.9690
122.2666 24.5886 -34.9690
122.2640 24.5888 -34.9690
122.2614 24.5889 -34.9690
122.2588 24.5890 -34.9690
122.2562 24.5891 -34.9690
122.2536 24.5892 -34.9690
122.2510 24.5894 -34.9690
122.2484 24.5895 -34.9690
122.2458 24.5896 -34.9690
122.2432 24.5897 -34.9690
122.2406 24.5898 -34.9690
122.2380 24.5900 -34.9690
122.2354 24.5901 -34.9690
122.2328 24.5902 -34.9690
122.2302 24.5903 -34.9690
122.2276 24.5905 -34.9690
122.2250 24.5906 -34.9690
122.2224 24.5907 -34.9690
122.2198 24.5908 -34.9690
122.2172 24.5909 -34.9690
122.2146 24.5911 -34.9690
122.2120 24.5912 -34.9690
122.2094 24.5913 -34.9690
122.2068 24.5914 -34.9690
122.2042 24.5915 -34.9690
122.2016 24.5917 -34.9690
122.1990 24.5918 -34.9690
122.1963 24.5919 -34.9690
122.1937 24.5920 -34.9690
122.1911 24.5921 -34.9690
122.1885 24.5923 -34.9690
122.1859 24.5924 -34.9690
122.1833 24.5925 -34.9690
122.1807 24.5926 -34.9690
122.1781 24.5927 -34.9690
122.1755 24.5929 -34.9690
122.1729 24.5930 -34.9690
122.1703 24.5931 -34.9690
122.1677 24.5932 -34.9690
122.1651 24.5933 -34.9690
122.1625 24.5935 -34.9690
122.1599 24.5936 -34.9690
122.1573 24.5937 -34.9690
122.1547 24.5938 -34.9690
122.1521 24.5939 -34.9690
122.1494 24.5941 -34.9690
122.1468 24.5942 -34.9690
122.1442 24.5943 -34.9690
122.1416 24.5944 -34.9690
122.1390 24.5945 -34.9690
122.1364 24.5947 -34.9690
122.1338 24.5948 -34.9690
122.1312 24.5949 -34.9690
122.1286 24.5950 -34.9690
122.1260 24.5951 -34.9690
122.1234 24.5953 -34.9690
122.1208 24.5954 -34.9690
122.1182 24.5955 -34.9690
122.1156 24.5956 -34.9690
122.1130 24.5957 -34.9690
122.1104 24.5959 -34.9690
122.1078 24.5960 -34.9690
122.1051 24.5961 -34.9690
122.1025 24.5962 -34.9690
122.0999 24.5963 -34.9690
122.0973 24.5964 -34.9690
122.0947 24.5966 -34.9690
122.0921 24.5967 -34.9690
122.0895 24.5968 -34.9690
122.0869 24.5969 -34.9690
122.0843 24.5970 -34.9690
122.0817 24.5972 -34.9690
122.0791 24.5973 -34.9690
122.0765 24.5974 -34.9690
122.0739 24.5975 -34.9690
122.0713 24.5976 -34.9690
122.0687 24.5978 -34.9690
122.0661 24.5979 -34.9690
122.0635 24.5980 -34.9690
122.0609 24.5981 -34.9690
122.0583 24.5982 -34.9690
122.0557 24.5983 -34.9690
122.0531 24.5985 -34.9690
122.0505 24.5986 -34.9690
