> CRF
122.3092 23.6308 133.4096
122.3068 23.6316 133.4096
122.3044 23.6324 133.4096
122.3021 23.6332 133.4096
122.2997 23.6340 133.4096
122.2973 23.6347 133.4096
122.2949 23.6355 133.4096
122.2925 23.6363 133.4096
122.2902 23.6371 133.4096
122.2878 23.6379 133.4096
122.2854 23.6387 133.4096
122.2830 23.6395 133.4096
122.2806 23.6403 133.4096
122.2783 23.6411 133.4096
122.2759 23.6419 133.4096
122.2735 23.6427 133.4096
122.2711 23.6435 133.4096
122.2688 23.6442 133.4096
122.2664 23.6450 133.4096
122.2640 23.6458 133.4096
122.2616 23.6466 133.4096
122.2592 23.6474 133.4096
122.2569 23.6482 133.4096
122.2545 23.6490 133.4096
122.2521 23.6498 133.4096
122.2497 23.6506 133.4096
122.2473 23.6514 133.4096
122.2450 23.6522 133.4096
122.2426 23.6530 133.4096
122.2402 23.6537 133.4096
122.2378 23.6545 133.4096
122.2354 23.6553 133.4096
122.2331 23.6561 133.4096
122.2307 23.6569 133.4096
122.2283 23.6577 133.4096
122.2259 23.6585 133.4096
122.2236 23.6593 133.4096
122.2212 23.6601 133.4096
122.2188 23.6609 133.4096
122.2164 23.6617 133.4096
122.2141 23.6624 133.4096
122.2117 23.6632 133.4096
122.2093 23.6640 133.4096
122.2069 23.6648 133.4096
122.2046 23.6656 133.4096
122.2022 23.6664 133.4096
122.1998 23.6672 133.4096
122.1974 23.6680 133.4096
122.1951 23.6688 133.4096
122.1927 23.6696 133.4096
122.1903 23.6704 133.4096
122.1879 23.6711 133.4096
122.1856 23.6719 133.4096
122.1832 23.6727 133.4096
122.1808 23.6735 133.4096
122.1784 23.6743 133.4096
122.1760 23.6751 133.4096
122.1737 23.6759 133.4096
122.1713 23.6767 133.4096
122.1689 23.6775 133.4096
122.1665 23.6783 133.4096
122.1641 23.6790 133.4096
122.1618 23.6798 133.4096
122.1594 23.6806 133.4096
122.1570 23.6814 133.4096
122.1546 23.6822 133.4096
122.1522 23.6830 133.4096
122.1499 23.6838 133.4096
122.1475 23.6846 133.4096
122.1451 23.6854 133.4096
122.1427 23.6862 133.4096
122.1403 23.6869 133.4096
122.1380 23.6877 133.4096
122.1356 23.6885 133.4096
122.1332 23.6893 133.4096
122.1308 23.6901 133.4096
122.1285 23.6909 133.4096
122.1261 23.6917 133.4096
122.1237 23.6925 133.4096
122.1213 23.6933 133.4096
122.1190 23.6940 133.4096
122.1166 23.6948 133.4096
122.1142 23.6956 133.4096
122.1118 23.6964 133.4096
122.1095 23.6972 133.4096
122.1071 23.6980 133.4096
122.1047 23.6988 133.4096
122.1023 23.6996 133.4096
122.1000 23.7004 133.4096
122.0976 23.7012 133.4096
122.0952 23.7019 133.4096
122.0928 23.7027 133.4096
122.0904 23.7035 133.4096
122.0881 23.7043 133.4096
122.0857 23.7051 133.4096
122.0833 23.7059 133.4096
122.0809 23.7067 133.4096
122.0785 23.7075 133.4096
122.0762 23.7082 133.4096
122.0738 23.7090 133.4096
122.0714 23.7098 133.4096
122.0690 23.7106 133.4096
122.0666 23.7114 133.4096
122.0642 23.7122 133.4096
122.0619 23.7130 133.4096
122.0595 23.7138 133.4096
122.0571 23.7146 133.4096
122.0547 23.7153 133.4096
122.0523 23.7161 133.4096
122.0500 23.7169 133.4096
122.0476 23.7177 133.4096
122.0452 23.7185 133.4096
122.0428 23.7193 133.4096
122.0404 23.7201 133.4096
122.0381 23.7209 133.4096
122.0357 23.7217 133.4096
122.0333 23.7224 133.4096
122.0309 23.7232 133.4096
122.0286 23.7240 133.4096
122.0262 23.7248 133.4096
122.0238 23.7256 133.4096
122.0214 23.7264 133.4096
122.0190 23.7272 133.4096
122.0167 23.7280 133.4096
122.0143 23.7287 133.4096
122.0119 23.7295 133.4096
122.0095 23.7303 133.4096
122.0072 23.7311 133.4096
122.0048 23.7319 133.4096
122.0024 23.7327 133.4096
122.0000 23.7335 133.4096
121.9977 23.7343 133.4096
121.9953 23.7350 133.4096
121.9929 23.7358 133.4096
121.9905 23.7366 133.4096
121.9881 23.7374 133.4096
121.9857 23.7382 133.4096
121.9834 23.7390 133.4096
121.9810 23.7398 133.4096
121.9786 23.7406 133.4096
121.9762 23.7413 133.4096
121.9738 23.7421 133.4096
121.9714 23.7429 133.4096
121.9691 23.7437 133.4096
121.9667 23.7445 133.4096
121.9643 23.7453 133.4096
121.9619 23.7461 133.4096
121.9595 23.7469 133.4096
121.9572 23.7476 133.4096
121.9548 23.7484 133.4096
121.9524 23.7492 133.4096
121.9500 23.7500 133.4096
> N_oki
122.0016 25.0029 30.6303
122.0041 25.0038 30.6303
122.0066 25.0046 30.6303
122.0091 25.0055 30.6303
122.0116 25.0063 30.6303
122.0141 25.0072 30.6303
122.0166 25.0080 30.6303
122.0191 25.0088 30.6303
122.0216 25.0097 30.6303
122.0241 25.0105 30.6303
122.0265 25.0114 30.6303
122.0290 25.0122 30.6303
122.0315 25.0131 30.6303
122.0340 25.0139 30.6303
122.0365 25.0148 30.6303
122.0390 25.0156 30.6303
122.0415 25.0164 30.6303
122.0440 25.0173 30.6303
122.0465 25.0181 30.6303
122.0490 25.0190 30.6303
122.0515 25.0198 30.6303
122.0540 25.0207 30.6303
122.0565 25.0215 30.6303
122.0590 25.0223 30.6303
122.0614 25.0232 30.6303
122.0639 25.0240 30.6303
122.0664 25.0249 30.6303
122.0689 25.0257 30.6303
122.0714 25.0265 30.6303
122.0739 25.0274 30.6303
122.0764 25.0282 30.6303
122.0789 25.0291 30.6303
122.0814 25.0299 30.6303
122.0838 25.0307 30.6303
122.0863 25.0316 30.6303
122.0888 25.0324 30.6303
122.0913 25.0333 30.6303
122.0938 25.0341 30.6303
122.0963 25.0349 30.6303
122.0988 25.0358 30.6303
122.1013 25.0366 30.6303
122.1038 25.0375 30.6303
122.1063 25.0383 30.6303
122.1087 25.0391 30.6303
122.1112 25.0400 30.6303
122.1137 25.0408 30.6303
122.1162 25.0417 30.6303
122.1187 25.0425 30.6303
122.1212 25.0433 30.6303
122.1237 25.0442 30.6303
122.1262 25.0450 30.6303
122.1287 25.0458 30.6303
122.1312 25.0467 30.6303
122.1336 25.0475 30.6303
122.1361 25.0484 30.6303
122.1386 25.0492 30.6303
122.1411 25.0500 30.6303
122.1436 25.0509 30.6303
122.1461 25.0517 30.6303
122.1486 25.0526 30.6303
122.1511 25.0534 30.6303
122.1536 25.0542 30.6303
122.1561 25.0551 30.6303
122.1585 25.0559 30.6303
122.1610 25.0568 30.6303
122.1635 25.0576 30.6303
122.1660 25.0584 30.6303
122.1685 25.0593 30.6303
122.1710 25.0601 30.6303
122.1735 25.0610 30.6303
122.1760 25.0618 30.6303
122.1785 25.0627 30.6303
122.1810 25.0635 30.6303
122.1835 25.0643 30.6303
122.1859 25.0652 30.6303
122.1884 25.0660 30.6303
122.1909 25.0669 30.6303
122.1934 25.0677 30.6303
122.1959 25.0686 30.6303
122.1984 25.0694 30.6303
122.2009 25.0702 30.6303
122.2034 25.0711 30.6303
122.2059 25.0719 30.6303
122.2084 25.0727 30.6303
122.2109 25.0736 30.6303
122.2133 25.0744 30.6303
122.2158 25.0753 30.6303
122.2183 25.0761 30.6303
122.2208 25.0769 30.6303
122.2233 25.0778 30.6303
122.2258 25.0786 30.6303
122.2283 25.0794 30.6303
122.2308 25.0803 30.6303
122.2333 25.0811 30.6303
122.2358 25.0820 30.6303
122.2383 25.0828 30.6303
122.2408 25.0836 30.6303
122.2432 25.0845 30.6303
122.2457 25.0853 30.6303
122.2482 25.0861 30.6303
122.2507 25.0870 30.6303
122.2532 25.0878 30.6303
122.2557 25.0887 30.6303
122.2582 25.0895 30.6303
122.2607 25.0903 30.6303
122.2632 25.0912 30.6303
122.2657 25.0920 30.6303
122.2682 25.0929 30.6303
122.2707 25.0937 30.6303
122.2731 25.0945 30.6303
122.2756 25.0954 30.6303
122.2781 25.0962 30.6303
122.2806 25.0971 30.6303
122.2831 25.0979 30.6303
122.2856 25.0987 30.6303
122.2881 25.0996 30.6303
122.2906 25.1004 30.6303
122.2931 25.1013 30.6303
122.2956 25.1021 30.6303
122.2981 25.1029 30.6303
122.3006 25.1038 30.6303
122.3031 25.1046 30.6303
122.3055 25.1055 30.6303
122.3080 25.1063 30.6303
122.3105 25.1071 30.6303
122.3130 25.1080 30.6303
122.3155 25.1088 30.6303
122.3180 25.1096 30.6303
122.3205 25.1105 30.6303
122.3230 25.1113 30.6303
122.3255 25.1121 30.6303
122.3280 25.1130 30.6303
122.3305 25.1138 30.6303
122.3330 25.1146 30.6303
122.3355 25.1155 30.6303
122.3380 25.1163 30.6303
122.3404 25.1172 30.6303
122.3429 25.1180 30.6303
122.3454 25.1188 30.6303
122.3479 25.1197 30.6303
122.3504 25.1205 30.6303
122.3529 25.1213 30.6303
122.3554 25.1222 30.6303
122.3579 25.1230 30.6303
122.3604 25.1238 30.6303
122.3629 25.1247 30.6303
122.3654 25.1255 30.6303
122.3679 25.1263 30.6303
122.3704 25.1272 30.6303
122.3729 25.1280 30.6303
122.3754 25.1288 30.6303
122.3779 25.1297 30.6303
122.3804 25.1305 30.6303
122.3829 25.1313 30.6303
122.3854 25.1322 30.6303
122.3879 25.1330 30.6303
122.3904 25.1338 30.6303
122.3929 25.1347 30.6303
122.3954 25.1355 30.6303
122.3979 25.1363 30.6303
122.4004 25.1372 30.6303
122.4029 25.1380 30.6303
122.4054 25.1389 30.6303
122.4079 25.1397 30.6303
122.4104 25.1405 30.6303
122.4129 25.1414 30.6303
122.4154 25.1422 30.6303
122.4178 25.1430 30.6303
122.4203 25.1439 30.6303
122.4228 25.1447 30.6303
122.4253 25.1456 30.6303
122.4278 25.1464 30.6303
122.4303 25.1472 30.6303
122.4328 25.1481 30.6303
122.4353 25.1489 30.6303
122.4378 25.1497 30.6303
122.4403 25.1506 30.6303
122.4428 25.1514 30.6303
122.4453 25.1523 30.6303
122.4478 25.1531 30.6303
122.4503 25.1539 30.6303
122.4528 25.1548 30.6303
122.4553 25.1556 30.6303
122.4578 25.1564 30.6303
122.4603 25.1573 30.6303
122.4627 25.1581 30.6303
122.4652 25.1589 30.6303
122.4677 25.1598 30.6303
122.4702 25.1606 30.6303
122.4727 25.1614 30.6303
122.4752 25.1623 30.6303
122.4777 25.1631 30.6303
122.4802 25.1639 30.6303
122.4827 25.1648 30.6303
122.4852 25.1656 30.6303
122.4877 25.1664 30.6303
122.4902 25.1673 30.6303
122.4927 25.1681 30.6303
122.4952 25.1689 30.6303
122.4977 25.1698 30.6303
122.5002 25.1706 30.6303
122.5027 25.1714 30.6303
122.5052 25.1723 30.6303
122.5077 25.1731 30.6303
122.5102 25.1739 30.6303
122.5126 25.1748 30.6303
122.5151 25.1756 30.6303
122.5176 25.1764 30.6303
122.5201 25.1773 30.6303
122.5226 25.1781 30.6303
122.5251 25.1790 30.6303
122.5276 25.1798 30.6303
122.5301 25.1806 30.6303
122.5326 25.1815 30.6303
122.5351 25.1823 30.6303
122.5376 25.1831 30.6303
122.5401 25.1840 30.6303
122.5426 25.1848 30.6303
122.5451 25.1856 30.6303
122.5476 25.1865 30.6303
122.5501 25.1873 30.6303
122.5526 25.1881 30.6303
122.5551 25.1890 30.6303
122.5576 25.1898 30.6303
122.5601 25.1906 30.6303
122.5626 25.1915 30.6303
122.5651 25.1923 30.6303
122.5676 25.1931 30.6303
122.5701 25.1940 30.6303
122.5725 25.1948 30.6303
122.5750 25.1956 30.6303
122.5775 25.1965 30.6303
122.5800 25.1973 30.6303
122.5825 25.1981 30.6303
122.5850 25.1989 30.6303
122.5875 25.1998 30.6303
122.5900 25.2006 30.6303
122.5925 25.2014 30.6303
122.5950 25.2023 30.6303
122.5975 25.2031 30.6303
122.6000 25.2039 30.6303
122.6025 25.2048 30.6303
122.6050 25.2056 30.6303
122.6075 25.2064 30.6303
122.6100 25.2072 30.6303
122.6125 25.2081 30.6303
122.6150 25.2089 30.6303
122.6175 25.2097 30.6303
122.6200 25.2106 30.6303
122.6225 25.2114 30.6303
122.6250 25.2122 30.6303
122.6275 25.2131 30.6303
122.6300 25.2139 30.6303
122.6325 25.2147 30.6303
122.6350 25.2155 30.6303
122.6375 25.2164 30.6303
122.6400 25.2172 30.6303
122.6425 25.2180 30.6303
122.6450 25.2189 30.6303
122.6474 25.2197 30.6303
122.6499 25.2205 30.6303
122.6524 25.2214 30.6303
122.6549 25.2222 30.6303
122.6575 25.2230 30.6303
122.6600 25.2239 30.6303
122.6625 25.2247 30.6303
122.6650 25.2255 30.6303
122.6675 25.2264 30.6303
122.6700 25.2272 30.6303
122.6725 25.2280 30.6303
122.6750 25.2289 30.6303
122.6775 25.2297 30.6303
122.6800 25.2305 30.6303
122.6825 25.2314 30.6303
122.6850 25.2322 30.6303
122.6875 25.2330 30.6303
122.6900 25.2339 30.6303
122.6925 25.2347 30.6303
122.6950 25.2355 30.6303
122.6975 25.2364 30.6303
122.7000 25.2372 30.6303
122.7025 25.2380 30.6303
122.7050 25.2389 30.6303
122.7075 25.2397 30.6303
122.7100 25.2405 30.6303
122.7125 25.2413 30.6303
122.7150 25.2422 30.6303
122.7175 25.2430 30.6303
122.7200 25.2438 30.6303
122.7225 25.2447 30.6303
122.7250 25.2455 30.6303
122.7275 25.2463 30.6303
122.7300 25.2471 30.6303
122.7325 25.2480 30.6303
122.7350 25.2488 30.6303
122.7375 25.2496 30.6303
122.7400 25.2505 30.6303
122.7425 25.2513 30.6303
122.7450 25.2521 30.6303
122.7475 25.2529 30.6303
122.7500 25.2538 30.6303
122.7525 25.2546 30.6303
122.7550 25.2554 30.6303
122.7575 25.2563 30.6303
122.7600 25.2571 30.6303
122.7625 25.2579 30.6303
122.7650 25.2588 30.6303
122.7675 25.2596 30.6303
122.7700 25.2604 30.6303
122.7725 25.2612 30.6303
122.7750 25.2621 30.6303
122.7775 25.2629 30.6303
122.7800 25.2637 30.6303
122.7824 25.2646 30.6303
122.7849 25.2654 30.6303
122.7874 25.2662 30.6303
122.7899 25.2671 30.6303
122.7924 25.2679 30.6303
122.7949 25.2687 30.6303
122.7974 25.2696 30.6303
122.7999 25.2704 30.6303
122.8024 25.2712 30.6303
122.8049 25.2721 30.6303
122.8074 25.2729 30.6303
122.8099 25.2737 30.6303
122.8124 25.2745 30.6303
122.8149 25.2754 30.6303
122.8174 25.2762 30.6303
122.8199 25.2770 30.6303
122.8224 25.2778 30.6303
122.8249 25.2787 30.6303
122.8274 25.2795 30.6303
122.8299 25.2803 30.6303
122.8324 25.2811 30.6303
122.8349 25.2820 30.6303
122.8374 25.2828 30.6303
122.8399 25.2836 30.6303
122.8424 25.2844 30.6303
122.8449 25.2853 30.6303
122.8474 25.2861 30.6303
122.8499 25.2869 30.6303
122.8524 25.2878 30.6303
122.8549 25.2886 30.6303
122.8574 25.2894 30.6303
122.8599 25.2902 30.6303
122.8624 25.2911 30.6303
122.8649 25.2919 30.6303
122.8674 25.2927 30.6303
122.8699 25.2935 30.6303
122.8724 25.2944 30.6303
122.8749 25.2952 30.6303
122.8774 25.2960 30.6303
122.8799 25.2968 30.6303
122.8824 25.2977 30.6303
122.8849 25.2985 30.6303
122.8874 25.2993 30.6303
122.8899 25.3001 30.6303
122.8924 25.3010 30.6303
122.8949 25.3018 30.6303
122.8974 25.3026 30.6303
122.8999 25.3034 30.6303
122.9024 25.3043 30.6303
122.9049 25.3051 30.6303
122.9074 25.3059 30.6303
122.9099 25.3068 30.6303
122.9124 25.3076 30.6303
122.9149 25.3084 30.6303
122.9174 25.3092 30.6303
122.9200 25.3101 30.6303
122.9225 25.3109 30.6303
122.9250 25.3117 30.6303
122.9275 25.3126 30.6303
122.9300 25.3134 30.6303
122.9325 25.3142 30.6303
122.9350 25.3150 30.6303
122.9375 25.3159 30.6303
122.9400 25.3167 30.6303
122.9425 25.3175 30.6303
122.9450 25.3184 30.6303
122.9475 25.3192 30.6303
122.9500 25.3200 30.6303
> S_oki
123.2400 24.5400 37.2780
123.2374 24.5401 37.2780
123.2348 24.5403 37.2780
123.2322 24.5404 37.2780
123.2296 24.5406 37.2780
123.2270 24.5407 37.2780
123.2244 24.5408 37.2780
123.2218 24.5410 37.2780
123.2192 24.5411 37.2780
123.2166 24.5412 37.2780
123.2140 24.5414 37.2780
123.2114 24.5415 37.2780
123.2088 24.5417 37.2780
123.2062 24.5418 37.2780
123.2036 24.5419 37.2780
123.2010 24.5421 37.2780
123.1984 24.5422 37.2780
123.1958 24.5423 37.2780
123.1932 24.5425 37.2780
123.1906 24.5426 37.2780
123.1880 24.5428 37.2780
123.1854 24.5429 37.2780
123.1828 24.5430 37.2780
123.1802 24.5432 37.2780
123.1776 24.5433 37.2780
123.1750 24.5434 37.2780
123.1724 24.5436 37.2780
123.1698 24.5437 37.2780
123.1672 24.5439 37.2780
123.1646 24.5440 37.2780
123.1620 24.5441 37.2780
123.1594 24.5443 37.2780
123.1567 24.5444 37.2780
123.1541 24.5445 37.2780
123.1515 24.5447 37.2780
123.1489 24.5448 37.2780
123.1463 24.5449 37.2780
123.1437 24.5451 37.2780
123.1411 24.5452 37.2780
123.1385 24.5454 37.2780
123.1359 24.5455 37.2780
123.1333 24.5456 37.2780
123.1307 24.5458 37.2780
123.1281 24.5459 37.2780
123.1255 24.5460 37.2780
123.1229 24.5462 37.2780
123.1203 24.5463 37.2780
123.1177 24.5464 37.2780
123.1151 24.5466 37.2780
123.1125 24.5467 37.2780
123.1099 24.5469 37.2780
123.1073 24.5470 37.2780
123.1047 24.5471 37.2780
123.1021 24.5473 37.2780
123.0995 24.5474 37.2780
123.0969 24.5475 37.2780
123.0943 24.5477 37.2780
123.0917 24.5478 37.2780
123.0891 24.5479 37.2780
123.0865 24.5481 37.2780
123.0838 24.5482 37.2780
123.0812 24.5484 37.2780
123.0786 24.5485 37.2780
123.0761 24.5486 37.2780
123.0735 24.5488 37.2780
123.0709 24.5489 37.2780
123.0683 24.5490 37.2780
123.0657 24.5492 37.2780
123.0631 24.5493 37.2780
123.0605 24.5494 37.2780
123.0579 24.5496 37.2780
123.0553 24.5497 37.2780
123.0527 24.5498 37.2780
123.0501 24.5500 37.2780
123.0475 24.5501 37.2780
123.0449 24.5503 37.2780
123.0423 24.5504 37.2780
123.0397 24.5505 37.2780
123.0371 24.5507 37.2780
123.0345 24.5508 37.2780
123.0319 24.5509 37.2780
123.0293 24.5511 37.2780
123.0267 24.5512 37.2780
123.0241 24.5513 37.2780
123.0215 24.5515 37.2780
123.0188 24.5516 37.2780
123.0162 24.5517 37.2780
123.0136 24.5519 37.2780
123.0110 24.5520 37.2780
123.0084 24.5521 37.2780
123.0058 24.5523 37.2780
123.0032 24.5524 37.2780
123.0006 24.5525 37.2780
122.9980 24.5527 37.2780
122.9954 24.5528 37.2780
122.9928 24.5529 37.2780
122.9902 24.5531 37.2780
122.9876 24.5532 37.2780
122.9850 24.5534 37.2780
122.9824 24.5535 37.2780
122.9798 24.5536 37.2780
122.9772 24.5538 37.2780
122.9746 24.5539 37.2780
122.9720 24.5540 37.2780
122.9694 24.5542 37.2780
122.9668 24.5543 37.2780
122.9642 24.5544 37.2780
122.9616 24.5546 37.2780
122.9590 24.5547 37.2780
122.9564 24.5548 37.2780
122.9538 24.5550 37.2780
122.9512 24.5551 37.2780
122.9486 24.5552 37.2780
122.9460 24.5554 37.2780
122.9434 24.5555 37.2780
122.9408 24.5556 37.2780
122.9382 24.5558 37.2780
122.9356 24.5559 37.2780
122.9330 24.5560 37.2780
122.9304 24.5562 37.2780
122.9278 24.5563 37.2780
122.9252 24.5564 37.2780
122.9226 24.5566 37.2780
122.9200 24.5567 37.2780
122.9174 24.5568 37.2780
122.9148 24.5570 37.2780
122.9122 24.5571 37.2780
122.9096 24.5572 37.2780
122.9070 24.5573 37.2780
122.9044 24.5575 37.2780
122.9018 24.5576 37.2780
122.8992 24.5577 37.2780
122.8966 24.5579 37.2780
122.8940 24.5580 37.2780
122.8914 24.5581 37.2780
122.8887 24.5583 37.2780
122.8861 24.5584 37.2780
122.8835 24.5585 37.2780
122.8809 24.5587 37.2780
122.8783 24.5588 37.2780
122.8757 24.5589 37.2780
122.8731 24.5591 37.2780
122.8705 24.5592 37.2780
122.8679 24.5593 37.2780
122.8653 24.5595 37.2780
122.8627 24.5596 37.2780
122.8601 24.5597 37.2780
122.8575 24.5599 37.2780
122.8549 24.5600 37.2780
122.8523 24.5601 37.2780
122.8497 24.5603 37.2780
122.8471 24.5604 37.2780
122.8445 24.5605 37.2780
122.8419 24.5607 37.2780
122.8393 24.5608 37.2780
122.8367 24.5609 37.2780
122.8341 24.5610 37.2780
122.8315 24.5612 37.2780
122.8289 24.5613 37.2780
122.8262 24.5614 37.2780
122.8236 24.5616 37.2780
122.8210 24.5617 37.2780
122.8184 24.5618 37.2780
122.8158 24.5620 37.2780
122.8132 24.5621 37.2780
122.8106 24.5622 37.2780
122.8080 24.5624 37.2780
122.8054 24.5625 37.2780
122.8028 24.5626 37.2780
122.8002 24.5627 37.2780
122.7976 24.5629 37.2780
122.7950 24.5630 37.2780
122.7924 24.5631 37.2780
122.7898 24.5633 37.2780
122.7872 24.5634 37.2780
122.7847 24.5635 37.2780
122.7821 24.5637 37.2780
122.7795 24.5638 37.2780
122.7769 24.5639 37.2780
122.7743 24.5641 37.2780
122.7717 24.5642 37.2780
122.7690 24.5643 37.2780
122.7664 24.5644 37.2780
122.7638 24.5646 37.2780
122.7612 24.5647 37.2780
122.7586 24.5648 37.2780
122.7560 24.5650 37.2780
122.7534 24.5651 37.2780
122.7508 24.5652 37.2780
122.7482 24.5654 37.2780
122.7456 24.5655 37.2780
122.7430 24.5656 37.2780
122.7404 24.5657 37.2780
122.7378 24.5659 37.2780
122.7352 24.5660 37.2780
122.7326 24.5661 37.2780
122.7300 24.5663 37.2780
122.7274 24.5664 37.2780
122.7248 24.5665 37.2780
122.7222 24.5667 37.2780
122.7196 24.5668 37.2780
122.7170 24.5669 37.2780
122.7144 24.5670 37.2780
122.7118 24.5672 37.2780
122.7091 24.5673 37.2780
122.7065 24.5674 37.2780
122.7039 24.5676 37.2780
122.7013 24.5677 37.2780
122.6987 24.5678 37.2780
122.6961 24.5679 37.2780
122.6935 24.5681 37.2780
122.6909 24.5682 37.2780
122.6883 24.5683 37.2780
122.6857 24.5685 37.2780
122.6831 24.5686 37.2780
122.6805 24.5687 37.2780
122.6779 24.5688 37.2780
122.6753 24.5690 37.2780
122.6727 24.5691 37.2780
122.6701 24.5692 37.2780
122.6675 24.5694 37.2780
122.6649 24.5695 37.2780
122.6623 24.5696 37.2780
122.6597 24.5697 37.2780
122.6571 24.5699 37.2780
122.6545 24.5700 37.2780
122.6519 24.5701 37.2780
122.6493 24.5703 37.2780
122.6467 24.5704 37.2780
122.6441 24.5705 37.2780
122.6415 24.5706 37.2780
122.6389 24.5708 37.2780
122.6363 24.5709 37.2780
122.6337 24.5710 37.2780
122.6311 24.5712 37.2780
122.6285 24.5713 37.2780
122.6259 24.5714 37.2780
122.6233 24.5715 37.2780
122.6207 24.5717 37.2780
122.6181 24.5718 37.2780
122.6155 24.5719 37.2780
122.6129 24.5721 37.2780
122.6103 24.5722 37.2780
122.6077 24.5723 37.2780
122.6051 24.5724 37.2780
122.6025 24.5726 37.2780
122.5998 24.5727 37.2780
122.5972 24.5728 37.2780
122.5946 24.5729 37.2780
122.5920 24.5731 37.2780
122.5894 24.5732 37.2780
122.5868 24.5733 37.2780
122.5842 24.5735 37.2780
122.5816 24.5736 37.2780
122.5790 24.5737 37.2780
122.5764 24.5738 37.2780
122.5738 24.5740 37.2780
122.5712 24.5741 37.2780
122.5686 24.5742 37.2780
122.5660 24.5743 37.2780
122.5634 24.5745 37.2780
122.5608 24.5746 37.2780
122.5582 24.5747 37.2780
122.5556 24.5748 37.2780
122.5530 24.5750 37.2780
122.5504 24.5751 37.2780
122.5478 24.5752 37.2780
122.5451 24.5754 37.2780
122.5425 24.5755 37.2780
122.5399 24.5756 37.2780
122.5373 24.5757 37.2780
122.5347 24.5759 37.2780
122.5321 24.5760 37.2780
122.5295 24.5761 37.2780
122.5269 24.5762 37.2780
122.5243 24.5764 37.2780
122.5217 24.5765 37.2780
122.5191 24.5766 37.2780
122.5165 24.5767 37.2780
122.5139 24.5769 37.2780
122.5113 24.5770 37.2780
122.5087 24.5771 37.2780
122.5061 24.5772 37.2780
122.5035 24.5774 37.2780
122.5009 24.5775 37.2780
122.4983 24.5776 37.2780
122.4957 24.5778 37.2780
122.4931 24.5779 37.2780
122.4905 24.5780 37.2780
122.4879 24.5781 37.2780
122.4853 24.5783 37.2780
122.4827 24.5784 37.2780
122.4801 24.5785 37.2780
122.4775 24.5786 37.2780
122.4749 24.5788 37.2780
122.4723 24.5789 37.2780
122.4697 24.5790 37.2780
122.4671 24.5791 37.2780
122.4645 24.5793 37.2780
122.4619 24.5794 37.2780
122.4593 24.5795 37.2780
122.4567 24.5796 37.2780
122.4541 24.5798 37.2780
122.4515 24.5799 37.2780
122.4489 24.5800 37.2780
122.4463 24.5801 37.2780
122.4437 24.5803 37.2780
122.4410 24.5804 37.2780
122.4384 24.5805 37.2780
122.4358 24.5806 37.2780
122.4332 24.5808 37.2780
122.4306 24.5809 37.2780
122.4280 24.5810 37.2780
122.4254 24.5811 37.2780
122.4228 24.5813 37.2780
122.4202 24.5814 37.2780
122.4176 24.5815 37.2780
122.4150 24.5816 37.2780
122.4124 24.5818 37.2780
122.4098 24.5819 37.2780
122.4072 24.5820 37.2780
122.4046 24.5821 37.2780
122.4020 24.5823 37.2780
122.3994 24.5824 37.2780
122.3968 24.5825 37.2780
122.3942 24.5826 37.2780
122.3916 24.5827 37.2780
122.3889 24.5829 37.2780
122.3863 24.5830 37.2780
122.3837 24.5831 37.2780
122.3811 24.5832 37.2780
122.3785 24.5834 37.2780
122.3759 24.5835 37.2780
122.3733 24.5836 37.2780
122.3707 24.5837 37.2780
122.3681 24.5839 37.2780
122.3655 24.5840 37.2780
122.3629 24.5841 37.2780
122.3603 24.5842 37.2780
122.3577 24.5844 37.2780
122.3551 24.5845 37.2780
122.3525 24.5846 37.2780
122.3499 24.5847 37.2780
122.3473 24.5848 37.2780
122.3447 24.5850 37.2780
122.3421 24.5851 37.2780
122.3395 24.5852 37.2780
122.3369 24.5853 37.2780
122.3343 24.5855 37.2780
122.3317 24.5856 37.2780
122.3291 24.5857 37.2780
122.3265 24.5858 37.2780
122.3239 24.5859 37.2780
122.3213 24.5861 37.2780
122.3187 24.5862 37.2780
122.3161 24.5863 37.2780
122.3135 24.5864 37.2780
122.3109 24.5866 37.2780
122.3083 24.5867 37.2780
122.3057 24.5868 37.2780
122.3031 24.5869 37.2780
122.3005 24.5871 37.2780
122.2979 24.5872 37.2780
122.2953 24.5873 37.2780
122.2926 24.5874 37.2780
122.2900 24.5875 37.2780
122.2874 24.5877 37.2780
122.2848 24.5878 37.2780
122.2822 24.5879 37.2780
122.2796 24.5880 37.2780
122.2770 24.5881 37.2780
122.2744 24.5883 37.2780
122.2718 24.5884 37.2780
122.2692 24.5885 37.2780
122.2666 24.5886 37.2780
122.2640 24.5888 37.2780
122.2614 24.5889 37.2780
122.2588 24.5890 37.2780
122.2562 24.5891 37.2780
122.2536 24.5892 37.2780
122.2510 24.5894 37.2780
122.2484 24.5895 37.2780
122.2458 24.5896 37.2780
122.2432 24.5897 37.2780
122.2406 24.5898 37.2780
122.2380 24.5900 37.2780
122.2354 24.5901 37.2780
122.2328 24.5902 37.2780
122.2302 24.5903 37.2780
122.2276 24.5905 37.2780
122.2250 24.5906 37.2780
122.2224 24.5907 37.2780
122.2198 24.5908 37.2780
122.2172 24.5909 37.2780
122.2146 24.5911 37.2780
122.2120 24.5912 37.2780
122.2094 24.5913 37.2780
122.2068 24.5914 37.2780
122.2042 24.5915 37.2780
