1	120.421	23.2392	NaN	NaN	8.78161	NaN	NaN	5.855	-59.2554878368805	-84.1396612733732
1	120.4292	23.2422	NaN	NaN	8.85137	NaN	NaN	7.687	-58.4149892381422	-83.8107417163784
1	120.4312	23.24	NaN	NaN	-0.95803	NaN	NaN	5.401	-58.2112671164987	-84.0551890527039
1	120.4367	23.3454	-10.039	3.52	-3.463	1.855	0.731	2.537	-57.603018010329	-72.384547527808
1	120.4372	23.2189	-13.486	2.315	-1.105	1.346	0.803	5.733	-57.6062803582673	-86.3943449008161
1	120.4411	23.2364	NaN	NaN	4.92143	NaN	NaN	0.353	-57.1996358158728	-84.4578130229717
1	120.4465	23.266	-18.219	3.15	5.157	2.627	0.68	6.738	-56.6344837931103	-81.1818108496108
1	120.4483	23.2358	NaN	NaN	18.2271	NaN	NaN	9.886	-56.463020492555	-84.5270787877875
1	120.452	23.2732	-20.34	2.81	3.85	0.11	0.03	0.15	-56.0687099907266	-80.3865660153307
1	120.4522	23.2382	NaN	NaN	7.8902	NaN	NaN	3.459	-56.0628793601023	-84.2627969207574
1	120.4569	23.2369	NaN	NaN	-51.62536	NaN	NaN	2.462	-55.5824132218967	-84.4085746493844
1	120.459	23.3093	-14.957	7.202	9.055	1.69	0.555	5.626	-55.3375807764458	-76.3912648097065
1	120.464	23.2102	NaN	NaN	7.34629	NaN	NaN	0.709	-54.866689754618	-87.368209700746
1	120.4647	23.2165	NaN	NaN	7.10688	NaN	NaN	1.305	-54.7924665484851	-86.6707708083757
1	120.4652	23.1981	NaN	NaN	12.6027	NaN	NaN	0.877	-54.7487826075605	-88.7086929809058
1	120.4656	23.238	NaN	NaN	7.70811	NaN	NaN	1.305	-54.6915860069485	-84.2900562785762
1	120.4666	23.1919	NaN	NaN	14.7428	NaN	NaN	0.249	-54.6079794569598	-89.395845755561
1	120.4671	23.2803	-18.687	3.609	0.122	2.098	0.841	6.005	-54.5208680604519	-79.6060178415418
1	120.4686	23.2223	NaN	NaN	8.8585	NaN	NaN	1.098	-54.3909217575151	-86.0299058247994
1	120.4699	23.239	NaN	NaN	9.57858	NaN	NaN	1.14	-54.2511129253316	-84.1809224417608
1	120.4704	23.237	NaN	NaN	9.23532	NaN	NaN	1.179	-54.2007502800059	-84.4026026881761
1	120.4718	23.2357	NaN	NaN	8.93294	NaN	NaN	1.142	-54.0579946096448	-84.5470952546437
1	120.4724	23.1897	NaN	NaN	10.4169	NaN	NaN	0.722	-54.01507800629	-89.641652253651
1	120.4726	23.2294	NaN	NaN	7.54488	NaN	NaN	0.863	-53.9786532665723	-85.2450967845094
1	120.4736	23.3437	-13.578	6.74	6.387	0.992	0.386	1.968	-53.8303293040719	-72.5870389039419
1	120.4812	23.1916	NaN	NaN	6.92357	NaN	NaN	1.215	-53.1133977524393	-89.4344744869378
1	120.4846	23.183	-29.248	3.702	7.41804	1.954	0.758	1.273	-52.7686893142991	-90.3881262017721
1	120.4846	23.183	-29.248	3.702	4.473	1.954	0.758	4.87	-52.7686893142991	-90.3881262017721
1	120.4852	23.1828	NaN	NaN	8.88756	NaN	NaN	2.074	-52.7073375418173	-90.4104927761259
1	120.4855	23.1944	NaN	NaN	7.04935	NaN	NaN	1.176	-52.6720801391592	-89.1259490822221
1	120.4962	23.2195	-24.824	-0.195	10.362	1.414	1.069	3.362	-51.567037698165	-86.3500578671706
1	120.4973	23.2197	-20.87	-2.09	7.56	1.13	0.64	3.38	-51.4543697461468	-86.3282985228565
1	120.4974	23.2197	-25.92	0.93	8.68	0.16	0.04	0.25	-51.4441341852608	-86.3283339255932
1	120.507	23.331	-22.79	5.31	6.76	0.04	0.02	0.08	-50.4196109412568	-74.0055747467318
1	120.5079	23.3309	-23.936	5.971	2.699	2.179	0.618	4.336	-50.3276050527252	-74.016962884758
1	120.5263	23.1868	-31.6	5.41	5.92	0.08	0.05	0.18	-48.497924433662	-89.981801133226
1	120.5372	23.2506	-27.945	8.86	3.213	0.68	0.861	3.722	-47.3594745175548	-82.9198150746213
1	120.5652	23.2493	-27.649	6.321	3.681	2.818	0.99	6.067	-44.4946050276083	-83.0726445795855
1	120.5854	23.2508	-29.18	7.59	6.74	0.05	0.04	0.13	-42.4269996192165	-82.9125743587959
1	120.6229	23.2143	-32.81	5.04	3.339	2.868	0.94	7.517	-38.600039279232	-86.9652355443026
1	120.6665	23.3004	-29.186	4.37	-0.33	0.845	0.728	6.128	-34.1152268458783	-77.4409945414124
1	120.6967	23.2404	-31.98	2.01	-8.09	0.33	0.27	1.4	-31.0398329827085	-84.0924864803168
1	120.6967	23.2404	-31.98	2.01	7.83	0.33	0.27	1.79	-31.0398329827085	-84.0924864803168
1	120.6967	23.2404	-37.96	2.76	-8.09	0.43	0.37	1.4	-31.0398329827085	-84.0924864803168
1	120.6967	23.2404	-37.96	2.76	7.83	0.43	0.37	1.79	-31.0398329827085	-84.0924864803168
1	120.7209	23.2754	-32.46	4.51	3.22	0.04	0.04	0.17	-28.5557437214846	-80.2213895116741
1	120.7642	23.1593	-39.14	5.27	8.49	0.05	0.04	0.15	-24.1464261673306	-93.0866159055047
1	120.7654	23.1603	-39.402	4.567	8.891	0.948	1.081	4.864	-24.0233653608276	-92.9760712697479
1	121.0415	23.1693	-33.72	12.05	6.22	0.06	0.03	0.2	4.24937535235301	-91.998127394929
1	121.1257	23.1324	-32.7	14.95	-0.47	0.04	0.03	0.16	12.8745227775876	-96.0795738386891
1	121.1599	23.0442	-51.936	21.546	-6.523	3.074	0.729	2.817	16.3880644561497	-105.843559329874
1	121.1642	23.0497	-29.18	15.21	-8.99	0.1	0.04	0.18	16.8280856058582	-105.233995352594
1	121.1985	23.0369	-71.762	43.801	-6.982	1.617	1.379	2.023	20.3452515268417	-106.647126416528
1	121.1995	23.1089	-27.95	17.74	-10	0.08	0.03	0.14	20.4368661396746	-98.6735904911594
1	121.206	23.1158	-34.76	18.82	-8.62	0.07	0.02	0.15	21.1016500981671	-97.9085444804726
1	121.2128	23.1212	-54.758	25.436	-19.832	1.334	1.195	1.786	21.7973368810662	-97.309536485499
1	121.2148	23.1248	-47.353	25.031	-13.306	1.134	0.404	1.541	22.0016119801773	-96.9105636631499
1	121.2309	23.1256	-34.32	19.53	-12.85	0.06	0.03	0.12	23.6505670454572	-96.8194506054482
1	121.2374	23.1271	-46.03	44.34	10.03	0.03	0.05	0.14	24.3160765009705	-96.6522681504312
1	121.2405	22.963	-68.558	50.55	-0.476	2.655	1.48	5.021	24.6634588446115	-114.824418421298
1	121.2484	23.1235	-63.366	48.909	6.944	1.38	0.538	3.04	25.4434469324171	-97.0490654884196
1	121.2799	23.103	-64.045	49.822	0.653	1.254	0.436	2.549	28.674320807305	-99.3134479308572
1	121.2823	23.1145	-63.63	48.742	3.801	1.558	0.496	2.977	28.9177254868353	-98.039434784862
1	121.2927	23.0392	-77.4	51.004	-5.404	0.804	0.667	1.011	29.999757692489	-106.376225035975
1	121.3002	23.0752	-43.54	43.38	0.88	0.06	0.03	0.14	30.7602747025972	-102.387956811828
1	121.3045	22.9712	-70.156	51.881	-4.915	2.238	0.663	3.21	31.224816244557	-113.904166118108
1	121.3306	23.0257	-49.3	45.46	1.25	0.05	0.04	0.16	33.8876185562884	-107.862971211899
